MORA60;Edad;Ingreso_Mensual;Max_Calif;Nivel_Educativo;Situacion_Casa
1;37;6464;1;PROFESIONAL;PROPIA
1;37;3070;1;TECNICO;FAMILIAR
1;37;2326.87;4;PROFESIONAL;FAMILIAR
1;37;2500;0;TECNICO;FAMILIAR
1;37;3500;2;PROFESIONAL;FAMILIAR
1;37;769.69;0;PROFESIONAL;FAMILIAR
1;37;7000;2;PROFESIONAL;FAMILIAR
1;37;780;1;TECNICO;FAMILIAR
1;37;807.62;0;TECNICO;FAMILIAR
1;37;741.71;0;EDUCACION BASICA;FAMILIAR
1;37;700;3;TECNICO;PROPIA
1;37;1100;1;PROFESIONAL;FAMILIAR
1;37;1000;1;PROFESIONAL;FAMILIAR
1;37;1148.08;0;TECNICO;FAMILIAR
1;37;1200;1;PROFESIONAL;FAMILIAR
1;37;2840;1;TECNICO;PROPIA
1;37;806.09;0;TECNICO;FAMILIAR
1;37;1800;0;TECNICO;FAMILIAR
1;37;2400;1;SIN EDUCACION;FAMILIAR
1;37;4550;1;PROFESIONAL;FAMILIAR
1;37;4100;0;PROFESIONAL;FAMILIAR
1;37;2000;1;TECNICO;PROPIA
1;37;4500;0;PROFESIONAL;FAMILIAR
1;37;4700;0;PROFESIONAL;PROPIA
1;37;7675;1;TECNICO;FAMILIAR
1;37;2000;1;PROFESIONAL;FAMILIAR
1;37;1534.02;0;PROFESIONAL;FAMILIAR
1;37;6000;0;PROFESIONAL;FAMILIAR
1;37;1306.93;0;EDUCACION BASICA;FAMILIAR
1;37;1000;0;PROFESIONAL;FAMILIAR
1;37;3619;0;PROFESIONAL;FAMILIAR
1;37;1300;0;TECNICO;FAMILIAR
1;37;1000;0;EDUCACION BASICA;FAMILIAR
1;37;850;0;PROFESIONAL;FAMILIAR
1;37;767.75;0;PROFESIONAL;PROPIA
1;37;1000;1;PROFESIONAL;FAMILIAR
1;37;1500;0;PROFESIONAL;FAMILIAR
1;37;4697;3;PROFESIONAL;FAMILIAR
1;37;2800;1;PROFESIONAL;PROPIA
1;37;1826.59;4;PROFESIONAL;PROPIA
1;37;1850;1;SUPERIOR;FAMILIAR
1;37;2483;0;EDUCACION BASICA;FAMILIAR
1;37;2234;0;TECNICO;FAMILIAR
1;37;3400;0;PROFESIONAL;PROPIA
1;37;2250;0;PROFESIONAL;FAMILIAR
1;37;5000;0;PROFESIONAL;FAMILIAR
1;37;6500;1;PROFESIONAL;FAMILIAR
1;37;1912.9;0;TECNICO;FAMILIAR
1;37;3900;0;PROFESIONAL;FAMILIAR
1;37;6400;0;PROFESIONAL;FAMILIAR
1;37;5250;2;PROFESIONAL;FAMILIAR
1;37;2100;1;PROFESIONAL;FAMILIAR
1;37;4697;3;PROFESIONAL;FAMILIAR
1;37;8093;0;PROFESIONAL;PROPIA
1;37;8000;0;PROFESIONAL;FAMILIAR
1;37;5600;1;PROFESIONAL;FAMILIAR
1;37;6600;1;PROFESIONAL;PROPIA
1;37;3200;1;PROFESIONAL;FAMILIAR
1;37;10000;3;PROFESIONAL;FAMILIAR
1;37;14000;0;PROFESIONAL;ALQUILADA
1;37;14000;0;PROFESIONAL;ALQUILADA
1;37;2524.42;0;TECNICO;FAMILIAR
1;37;14214;1;PROFESIONAL;PROPIA
1;37;9000;0;PROFESIONAL;FAMILIAR
1;37;1319.66;0;TECNICO;OTRAS
1;37;2000;1;PROFESIONAL;FAMILIAR
1;37;623.94;0;PROFESIONAL;FAMILIAR
1;37;1800;2;PROFESIONAL;FAMILIAR
1;37;15000;1;PROFESIONAL;ALQUILADA
1;37;1349.75;1;TECNICO;FAMILIAR
1;37;4196.4;0;PROFESIONAL;PROPIA
1;37;7500;1;PROFESIONAL;FAMILIAR
1;37;5551.95;0;PROFESIONAL;FAMILIAR
0;38;1097.38;1;TECNICO;FAMILIAR
0;38;700;0;TECNICO;PROPIA
0;38;4500;0;PROFESIONAL;FAMILIAR
0;38;1350;0;SUPERIOR;FAMILIAR
0;38;2639.35;1;PROFESIONAL;FAMILIAR
0;38;7000;0;PROFESIONAL;FAMILIAR
0;38;1500;0;TECNICO;FAMILIAR
0;38;13400;0;PROFESIONAL;FAMILIAR
0;38;4800;3;PROFESIONAL;FAMILIAR
0;38;7501.04;1;PROFESIONAL;PROPIA
0;38;14300;2;PROFESIONAL;PROPIA
0;38;10555;1;PROFESIONAL;PROPIA
0;38;12785;0;PROFESIONAL;FAMILIAR
0;38;17500;1;PROFESIONAL;PROPIA
0;38;1334.86;2;PROFESIONAL;PROPIA
0;38;1200;0;PROFESIONAL;FAMILIAR
0;38;2100;0;PROFESIONAL;FAMILIAR
0;38;1928.14;0;TECNICO;FAMILIAR
0;38;2900;4;PROFESIONAL;FAMILIAR
0;38;28400;0;PROFESIONAL;PROPIA
0;38;12000;0;PROFESIONAL;PROPIA
0;38;5000;0;PROFESIONAL;FAMILIAR
0;38;13500;1;PROFESIONAL;FAMILIAR
0;38;8000;0;PROFESIONAL;PROPIA
1;38;6300;0;PROFESIONAL;FAMILIAR
1;38;2040;4;TECNICO;FAMILIAR
1;38;4474;0;PROFESIONAL;FAMILIAR
1;38;2900;0;PROFESIONAL;FAMILIAR
1;38;4300;1;PROFESIONAL;PROPIA
1;38;806;1;TECNICO;FAMILIAR
1;38;6046;2;SUPERIOR;FAMILIAR
1;38;2000;0;TECNICO;FAMILIAR
1;38;11477;1;PROFESIONAL;PROPIA
1;38;909.1;1;PROFESIONAL;FAMILIAR
1;38;1200;4;TECNICO;FAMILIAR
1;38;5000;0;TECNICO;FAMILIAR
1;38;896.65;0;EDUCACION BASICA;PROPIA
1;38;3905;1;TECNICO;FAMILIAR
1;38;2261.71;2;TECNICO;FAMILIAR
1;38;981.74;0;TECNICO;PROPIA
1;38;16200;1;PROFESIONAL;FAMILIAR
1;38;1840;1;TECNICO;FAMILIAR
1;38;5005;0;PROFESIONAL;FAMILIAR
1;38;3000;0;TECNICO;FAMILIAR
1;38;3000;0;TECNICO;FAMILIAR
1;38;904.32;1;TECNICO;FAMILIAR
1;38;1934.28;1;TECNICO;PROPIA
1;38;900;0;PROFESIONAL;FAMILIAR
1;38;725;2;TECNICO;FAMILIAR
1;38;7916;3;PROFESIONAL;FAMILIAR
1;38;6095;1;TECNICO;PROPIA
1;38;4700;2;PROFESIONAL;PROPIA
1;38;3000;1;PROFESIONAL;PROPIA
1;38;7500;1;PROFESIONAL;FAMILIAR
1;38;1778.27;0;TECNICO;FAMILIAR
1;38;2400;0;TECNICO;PROPIA
1;38;3500;0;TECNICO;FAMILIAR
1;38;1500;1;PROFESIONAL;FAMILIAR
1;38;3200;1;PROFESIONAL;FAMILIAR
1;38;9000;0;PROFESIONAL;FAMILIAR
1;38;4560;0;PROFESIONAL;FAMILIAR
1;38;4560;0;PROFESIONAL;FAMILIAR
1;38;20401;0;TECNICO;PROPIA
1;38;26000;3;PROFESIONAL;PROPIA
1;38;8270;0;PROFESIONAL;FAMILIAR
1;38;3903.98;0;TECNICO;FAMILIAR
1;38;2000;2;TECNICO;FAMILIAR
1;38;14850;0;PROFESIONAL;FAMILIAR
1;38;6353;1;PROFESIONAL;FAMILIAR
1;38;10000;0;PROFESIONAL;FAMILIAR
1;38;5500;0;PROFESIONAL;FAMILIAR
1;38;3000;0;PROFESIONAL;FAMILIAR
1;38;2100;3;PROFESIONAL;PROPIA
1;38;6500;0;PROFESIONAL;PROPIA
1;38;17500;0;PROFESIONAL;FAMILIAR
1;38;1500;0;PROFESIONAL;FAMILIAR
1;38;6500;0;PROFESIONAL;PROPIA
1;38;15000;0;PROFESIONAL;FAMILIAR
1;38;5000;0;PROFESIONAL;PROPIA
1;38;4646;0;PROFESIONAL;PROPIA
1;38;5500;1;PROFESIONAL;PROPIA
1;38;8800;2;PROFESIONAL;PROPIA
1;38;14005;0;PROFESIONAL;PROPIA
1;38;8280;2;PROFESIONAL;PROPIA
1;38;5649;0;PROFESIONAL;FAMILIAR
1;38;5897.7;0;PROFESIONAL;ALQUILADA
0;39;880;0;TECNICO;PROPIA
0;39;769.27;0;PROFESIONAL;FAMILIAR
0;39;2693.13;1;PROFESIONAL;FAMILIAR
0;39;1070.83;0;TECNICO;FAMILIAR
0;39;12300;0;EDUCACION BASICA;PROPIA
0;39;10000;1;PROFESIONAL;PROPIA
0;39;9055;0;PROFESIONAL;FAMILIAR
0;39;6025;1;PROFESIONAL;PROPIA
0;39;6138;0;PROFESIONAL;FAMILIAR
0;39;6727;0;PROFESIONAL;PROPIA
0;39;4985.79;0;PROFESIONAL;FAMILIAR
0;39;6205;0;PROFESIONAL;FAMILIAR
0;39;7800;0;PROFESIONAL;PROPIA
0;39;30000;0;PROFESIONAL;FAMILIAR
0;39;6857.48;0;PROFESIONAL;PROPIA
0;39;1826.78;0;TECNICO;FAMILIAR
0;39;1900;3;PROFESIONAL;FAMILIAR
0;39;6500;0;PROFESIONAL;FAMILIAR
0;39;5356;0;PROFESIONAL;PROPIA
0;39;6275;0;PROFESIONAL;PROPIA
0;39;3100;0;PROFESIONAL;FAMILIAR
0;39;11000;0;PROFESIONAL;PROPIA
0;39;7180;0;PROFESIONAL;PROPIA
1;39;15000;0;PROFESIONAL;PROPIA
1;39;6600;1;PROFESIONAL;FAMILIAR
1;39;2184;0;TECNICO;FAMILIAR
1;39;1400;0;TECNICO;FAMILIAR
1;39;3546;0;PROFESIONAL;FAMILIAR
1;39;4515;0;SUPERIOR;FAMILIAR
1;39;2100;0;PROFESIONAL;FAMILIAR
1;39;4162;1;PROFESIONAL;FAMILIAR
1;39;2500;1;PROFESIONAL;PROPIA
1;39;2000;0;PROFESIONAL;FAMILIAR
1;39;12000;0;PROFESIONAL;ALQUILADA
1;39;1400;1;TECNICO;PROPIA
1;39;2000;0;PROFESIONAL;FAMILIAR
1;39;3000;0;TECNICO;FAMILIAR
1;39;2000;0;TECNICO;FAMILIAR
1;39;1300;0;PROFESIONAL;FAMILIAR
1;39;1400;0;TECNICO;FAMILIAR
1;39;1299.25;1;TECNICO;FAMILIAR
1;39;1502;1;TECNICO;FAMILIAR
1;39;4033;1;PROFESIONAL;FAMILIAR
1;39;2300;1;PROFESIONAL;FAMILIAR
1;39;3500;0;PROFESIONAL;FAMILIAR
1;39;7977;2;PROFESIONAL;PROPIA
1;39;700;4;TECNICO;FAMILIAR
1;39;10000;1;SUPERIOR;OTRAS
1;39;5300;0;PROFESIONAL;FAMILIAR
1;39;3500;0;PROFESIONAL;PROPIA
1;39;17400;0;PROFESIONAL;FAMILIAR
1;39;2396;0;PROFESIONAL;FAMILIAR
1;39;4800;1;PROFESIONAL;FAMILIAR
1;39;2034;1;PROFESIONAL;PROPIA
1;39;2613;0;SUPERIOR;FAMILIAR
1;39;5500;1;PROFESIONAL;FAMILIAR
1;39;2500;0;TECNICO;FAMILIAR
1;39;2400;0;PROFESIONAL;FAMILIAR
1;39;1200;2;TECNICO;FAMILIAR
1;39;8000;1;PROFESIONAL;FAMILIAR
1;39;2800;1;PROFESIONAL;FAMILIAR
1;39;7000;1;PROFESIONAL;FAMILIAR
1;39;6350;1;PROFESIONAL;PROPIA
1;39;12350;0;PROFESIONAL;PROPIA
1;39;2100;0;PROFESIONAL;FAMILIAR
1;39;1170;0;PROFESIONAL;FAMILIAR
1;39;5500;1;PROFESIONAL;PROPIA
1;39;4191;1;PROFESIONAL;PROPIA
1;39;2500;1;SUPERIOR;PROPIA
1;39;6545;0;PROFESIONAL;PROPIA
1;39;1965.29;1;PROFESIONAL;PROPIA
1;39;2070;0;PROFESIONAL;PROPIA
1;39;3990;0;PROFESIONAL;FAMILIAR
1;39;5900;1;PROFESIONAL;FAMILIAR
1;39;5900;1;PROFESIONAL;FAMILIAR
1;39;2152.97;0;PROFESIONAL;FAMILIAR
0;40;2500;0;SUPERIOR;FAMILIAR
0;40;19500;2;PROFESIONAL;PROPIA
0;40;2100;1;TECNICO;FAMILIAR
0;40;2700;1;EDUCACION BASICA;PROPIA
0;40;3680;1;TECNICO;FAMILIAR
0;40;5200;2;PROFESIONAL;PROPIA
0;40;27214;1;PROFESIONAL;PROPIA
0;40;25389;0;PROFESIONAL;ALQUILADA
0;40;4000;0;PROFESIONAL;FAMILIAR
0;40;17700;1;PROFESIONAL;PROPIA
0;40;3680.54;0;TECNICO;FAMILIAR
0;40;2500;0;TECNICO;FAMILIAR
0;40;3785;0;PROFESIONAL;FAMILIAR
0;40;8500;0;SUPERIOR;FAMILIAR
0;40;7200;2;PROFESIONAL;FAMILIAR
0;40;23125;1;PROFESIONAL;PROPIA
0;40;4500;2;TECNICO;FAMILIAR
0;40;9900;1;PROFESIONAL;ALQUILADA
0;40;3114.79;0;PROFESIONAL;FAMILIAR
0;40;2100;0;PROFESIONAL;FAMILIAR
0;40;4000;0;PROFESIONAL;FAMILIAR
0;40;7500;2;PROFESIONAL;FAMILIAR
0;40;28055;0;PROFESIONAL;FAMILIAR
0;40;19800;0;PROFESIONAL;FAMILIAR
0;40;7800;0;PROFESIONAL;FAMILIAR
0;40;4000;0;TECNICO;PROPIA
0;40;6000;0;PROFESIONAL;FAMILIAR
0;40;13000;0;PROFESIONAL;PROPIA
0;40;2100;1;PROFESIONAL;ALQUILADA
0;40;30000;0;PROFESIONAL;PROPIA
1;40;10000;4;PROFESIONAL;FAMILIAR
1;40;10000;4;PROFESIONAL;FAMILIAR
1;40;2500;0;TECNICO;FAMILIAR
1;40;1539.62;0;TECNICO;PROPIA
1;40;4000;0;TECNICO;FAMILIAR
1;40;22158;0;PROFESIONAL;FAMILIAR
1;40;2000;1;PROFESIONAL;FAMILIAR
1;40;2150;0;TECNICO;FAMILIAR
1;40;2600;0;PROFESIONAL;FAMILIAR
1;40;2600;0;PROFESIONAL;FAMILIAR
1;40;1150;0;TECNICO;PROPIA
1;40;2100;4;TECNICO;PROPIA
1;40;7405;1;PROFESIONAL;FAMILIAR
1;40;1483.26;0;TECNICO;FAMILIAR
1;40;1944.24;0;TECNICO;FAMILIAR
1;40;3500;1;PROFESIONAL;FAMILIAR
1;40;920;0;TECNICO;OTRAS
1;40;2800;1;PROFESIONAL;FAMILIAR
1;40;8170;1;PROFESIONAL;FAMILIAR
1;40;2325;4;TECNICO;PROPIA
1;40;3500;1;TECNICO;FAMILIAR
1;40;10085;0;PROFESIONAL;FAMILIAR
1;40;9100;1;PROFESIONAL;PROPIA
1;40;3000;1;PROFESIONAL;FAMILIAR
1;40;2100;0;TECNICO;FAMILIAR
1;40;2500;0;TECNICO;PROPIA
1;40;3268.75;1;TECNICO;FAMILIAR
1;40;2000;0;PROFESIONAL;PROPIA
1;40;2800;1;PROFESIONAL;FAMILIAR
1;40;780.47;0;PROFESIONAL;FAMILIAR
1;40;2043.06;1;PROFESIONAL;FAMILIAR
1;40;28000;1;PROFESIONAL;PROPIA
1;40;15600;2;PROFESIONAL;FAMILIAR
1;40;1670;0;PROFESIONAL;PROPIA
1;40;13500;0;PROFESIONAL;FAMILIAR
1;40;12050;1;PROFESIONAL;PROPIA
1;40;1347.8;1;TECNICO;FAMILIAR
1;40;4500;0;PROFESIONAL;FAMILIAR
1;40;1403.29;0;PROFESIONAL;FAMILIAR
1;40;7500;0;PROFESIONAL;PROPIA
1;40;14000;1;PROFESIONAL;PROPIA
1;40;1000;0;PROFESIONAL;FAMILIAR
1;40;5300;3;PROFESIONAL;PROPIA
1;40;2000;0;PROFESIONAL;FAMILIAR
1;40;30000;1;PROFESIONAL;PROPIA
1;40;2060;0;PROFESIONAL;FAMILIAR
1;40;9736;0;PROFESIONAL;FAMILIAR
1;40;5670.33;1;PROFESIONAL;PROPIA
0;41;2615.68;0;TECNICO;PROPIA
0;41;990;0;PROFESIONAL;FAMILIAR
0;41;1632.87;0;TECNICO;FAMILIAR
0;41;1787;0;TECNICO;PROPIA
0;41;3500;1;PROFESIONAL;FAMILIAR
0;41;6205;0;PROFESIONAL;FAMILIAR
0;41;2500;1;TECNICO;FAMILIAR
0;41;9520;0;PROFESIONAL;PROPIA
0;41;2497.3;0;TECNICO;FAMILIAR
0;41;1500;0;PROFESIONAL;FAMILIAR
0;41;1500;0;TECNICO;FAMILIAR
0;41;4000;0;TECNICO;FAMILIAR
0;41;2000;0;PROFESIONAL;FAMILIAR
0;41;2500;0;PROFESIONAL;FAMILIAR
0;41;7300;0;PROFESIONAL;PROPIA
0;41;6000;2;PROFESIONAL;FAMILIAR
0;41;8500;0;PROFESIONAL;FAMILIAR
0;41;6000;1;PROFESIONAL;ALQUILADA
0;41;10000;1;PROFESIONAL;FAMILIAR
0;41;14248;1;PROFESIONAL;PROPIA
0;41;6100;2;PROFESIONAL;PROPIA
0;41;8581;1;PROFESIONAL;PROPIA
0;41;9311.29;0;PROFESIONAL;PROPIA
0;41;8592.32;1;PROFESIONAL;FAMILIAR
0;41;15000;0;PROFESIONAL;FAMILIAR
0;41;8509;0;PROFESIONAL;FAMILIAR
0;41;7350;0;PROFESIONAL;FAMILIAR
0;41;23277;0;PROFESIONAL;FAMILIAR
1;41;1400;1;TECNICO;FAMILIAR
1;41;1062.93;0;EDUCACION BASICA;FAMILIAR
1;41;1400;1;TECNICO;FAMILIAR
1;41;15000;0;TECNICO;FAMILIAR
1;41;677.41;0;TECNICO;FAMILIAR
1;41;1200;1;PROFESIONAL;FAMILIAR
1;41;900;1;TECNICO;FAMILIAR
1;41;3000;4;PROFESIONAL;PROPIA
1;41;2500;0;PROFESIONAL;PROPIA
1;41;9755;2;PROFESIONAL;FAMILIAR
1;41;3500;2;PROFESIONAL;PROPIA
1;41;2750;1;TECNICO;FAMILIAR
1;41;1200;4;PROFESIONAL;FAMILIAR
1;41;2073.76;2;TECNICO;PROPIA
1;41;2200;0;TECNICO;FAMILIAR
1;41;2100;1;TECNICO;FAMILIAR
1;41;3089;0;TECNICO;FAMILIAR
1;41;7000;1;PROFESIONAL;PROPIA
1;41;14788;0;TECNICO;FAMILIAR
1;41;2800;1;PROFESIONAL;FAMILIAR
1;41;6357;1;TECNICO;FAMILIAR
1;41;2400;0;TECNICO;FAMILIAR
1;41;2019.79;1;TECNICO;FAMILIAR
1;41;2850;1;TECNICO;PROPIA
1;41;3000;1;PROFESIONAL;PROPIA
1;41;1805.89;2;TECNICO;FAMILIAR
1;41;5000;1;PROFESIONAL;FAMILIAR
1;41;15825;0;PROFESIONAL;FAMILIAR
1;41;1772.1;0;PROFESIONAL;FAMILIAR
1;41;5412;0;TECNICO;PROPIA
1;41;2300;0;PROFESIONAL;PROPIA
1;41;3800;0;PROFESIONAL;FAMILIAR
1;41;2000;0;PROFESIONAL;FAMILIAR
1;41;1200;0;TECNICO;FAMILIAR
1;41;4000;0;SUPERIOR;PROPIA
1;41;3509;0;PROFESIONAL;FAMILIAR
1;41;770;0;TECNICO;FAMILIAR
1;41;2855.54;2;PROFESIONAL;FAMILIAR
1;41;2300;2;PROFESIONAL;FAMILIAR
1;41;12500;1;PROFESIONAL;FAMILIAR
1;41;1305.76;0;EDUCACION BASICA;FAMILIAR
1;41;13199;1;PROFESIONAL;PROPIA
1;41;4000;2;TECNICO;FAMILIAR
1;41;4400;2;PROFESIONAL;FAMILIAR
1;41;2600;0;TECNICO;FAMILIAR
1;41;12500;1;PROFESIONAL;FAMILIAR
1;41;5600;0;PROFESIONAL;PROPIA
1;41;7883.35;2;PROFESIONAL;FAMILIAR
1;41;12994;0;PROFESIONAL;PROPIA
1;41;2013.57;0;PROFESIONAL;PROPIA
1;41;25500;0;PROFESIONAL;FAMILIAR
0;42;2600;2;TECNICO;PROPIA
0;42;8000;1;PROFESIONAL;FAMILIAR
0;42;2850;0;PROFESIONAL;FAMILIAR
0;42;6000;0;PROFESIONAL;FAMILIAR
0;42;6031.26;2;PROFESIONAL;PROPIA
0;42;2400;0;TECNICO;PROPIA
0;42;12021;2;PROFESIONAL;PROPIA
0;42;1400;0;PROFESIONAL;FAMILIAR
0;42;2668.54;0;PROFESIONAL;FAMILIAR
0;42;5300;1;PROFESIONAL;FAMILIAR
0;42;1730.6;0;PROFESIONAL;PROPIA
0;42;6000;0;PROFESIONAL;FAMILIAR
0;42;4200;1;PROFESIONAL;FAMILIAR
0;42;3100;2;PROFESIONAL;FAMILIAR
0;42;983.58;0;TECNICO;PROPIA
0;42;2244.27;0;TECNICO;FAMILIAR
0;42;30000;0;PROFESIONAL;PROPIA
0;42;14400;0;PROFESIONAL;PROPIA
0;42;4950;0;PROFESIONAL;FAMILIAR
0;42;14535.5;0;PROFESIONAL;PROPIA
0;42;12400;2;PROFESIONAL;FAMILIAR
0;42;17000;0;PROFESIONAL;PROPIA
0;42;23000;1;PROFESIONAL;PROPIA
0;42;18000;0;PROFESIONAL;PROPIA
1;42;2667.12;0;TECNICO;PROPIA
1;42;5800;1;TECNICO;PROPIA
1;42;3950;1;PROFESIONAL;FAMILIAR
1;42;3750;1;PROFESIONAL;FAMILIAR
1;42;20154;2;PROFESIONAL;PROPIA
1;42;20154;2;PROFESIONAL;PROPIA
1;42;5200;0;PROFESIONAL;FAMILIAR
1;42;2500;2;TECNICO;FAMILIAR
1;42;12000;1;PROFESIONAL;FAMILIAR
1;42;1200;1;TECNICO;FAMILIAR
1;42;1013;1;EDUCACION BASICA;FAMILIAR
1;42;7574.75;0;PROFESIONAL;FAMILIAR
1;42;1700;0;TECNICO;FAMILIAR
1;42;2000;1;TECNICO;FAMILIAR
1;42;1060;0;PROFESIONAL;FAMILIAR
1;42;2066;1;TECNICO;FAMILIAR
1;42;1150;0;TECNICO;FAMILIAR
1;42;2200;0;EDUCACION BASICA;FAMILIAR
1;42;2800;0;SUPERIOR;FAMILIAR
1;42;1916;0;TECNICO;FAMILIAR
1;42;7394;0;PROFESIONAL;PROPIA
1;42;3400;0;PROFESIONAL;FAMILIAR
1;42;3400;0;PROFESIONAL;FAMILIAR
1;42;2500;1;PROFESIONAL;FAMILIAR
1;42;1000;0;TECNICO;FAMILIAR
1;42;755.24;0;TECNICO;OTRAS
1;42;10012;1;PROFESIONAL;FAMILIAR
1;42;10012;1;PROFESIONAL;FAMILIAR
1;42;9600;0;PROFESIONAL;FAMILIAR
1;42;6000;0;SUPERIOR;PROPIA
1;42;2160.5;1;TECNICO;PROPIA
1;42;2160.5;1;TECNICO;PROPIA
1;42;6300;0;PROFESIONAL;PROPIA
1;42;817.47;3;TECNICO;FAMILIAR
1;42;2208;2;PROFESIONAL;FAMILIAR
1;42;7837.2;1;TECNICO;FAMILIAR
1;42;24037.25;1;PROFESIONAL;PROPIA
1;42;7470;1;PROFESIONAL;FAMILIAR
1;42;7470;1;PROFESIONAL;FAMILIAR
1;42;8000;0;PROFESIONAL;FAMILIAR
1;42;1339.8;4;PROFESIONAL;FAMILIAR
1;42;29149;1;PROFESIONAL;PROPIA
0;43;2400;1;TECNICO;FAMILIAR
0;43;3070;0;TECNICO;FAMILIAR
0;43;13660;1;PROFESIONAL;PROPIA
0;43;2133.63;0;TECNICO;FAMILIAR
0;43;2500;0;TECNICO;PROPIA
0;43;5000;2;PROFESIONAL;FAMILIAR
0;43;4010;0;PROFESIONAL;FAMILIAR
0;43;7520;0;PROFESIONAL;FAMILIAR
0;43;16000;1;PROFESIONAL;ALQUILADA
0;43;7500;0;PROFESIONAL;PROPIA
0;43;11678.33;1;TECNICO;FAMILIAR
0;43;5462;0;PROFESIONAL;PROPIA
0;43;1800;0;PROFESIONAL;PROPIA
0;43;1021.93;0;TECNICO;FAMILIAR
0;43;8990;0;PROFESIONAL;PROPIA
0;43;8200;0;PROFESIONAL;PROPIA
0;43;4700;4;SUPERIOR;FAMILIAR
0;43;6000;0;PROFESIONAL;FAMILIAR
0;43;16500;0;PROFESIONAL;PROPIA
0;43;1500;0;TECNICO;FAMILIAR
0;43;16500;0;PROFESIONAL;PROPIA
1;43;29422;4;PROFESIONAL;FAMILIAR
1;43;2135;1;TECNICO;FAMILIAR
1;43;2100;0;PROFESIONAL;FAMILIAR
1;43;5400;1;PROFESIONAL;FAMILIAR
1;43;1300;1;TECNICO;FAMILIAR
1;43;896.4;1;TECNICO;FAMILIAR
1;43;15269.05;2;PROFESIONAL;FAMILIAR
1;43;15269.05;2;PROFESIONAL;FAMILIAR
1;43;2110;0;PROFESIONAL;FAMILIAR
1;43;15000;0;TECNICO;FAMILIAR
1;43;26400;2;PROFESIONAL;PROPIA
1;43;2050;0;TECNICO;PROPIA
1;43;5500;1;PROFESIONAL;FAMILIAR
1;43;13500;0;PROFESIONAL;FAMILIAR
1;43;13000;1;SUPERIOR;PROPIA
1;43;2000;2;PROFESIONAL;FAMILIAR
1;43;1700;0;TECNICO;FAMILIAR
1;43;1974.39;0;TECNICO;PROPIA
1;43;5912.4;0;PROFESIONAL;PROPIA
1;43;7500;0;PROFESIONAL;PROPIA
1;43;7500;0;PROFESIONAL;PROPIA
1;43;9500;0;PROFESIONAL;PROPIA
1;43;2600;0;TECNICO;FAMILIAR
1;43;1400;1;PROFESIONAL;FAMILIAR
1;43;3400;1;PROFESIONAL;FAMILIAR
1;43;11500;2;PROFESIONAL;FAMILIAR
1;43;8868;1;PROFESIONAL;FAMILIAR
1;43;8000;0;PROFESIONAL;FAMILIAR
1;43;17500;0;PROFESIONAL;PROPIA
1;43;4900;1;PROFESIONAL;FAMILIAR
1;43;3500;0;PROFESIONAL;PROPIA
1;43;4400;1;SIN EDUCACION;FAMILIAR
1;43;1412.93;0;TECNICO;PROPIA
0;44;2100;0;TECNICO;PROPIA
0;44;2000;0;PROFESIONAL;PROPIA
0;44;1210;0;PROFESIONAL;FAMILIAR
0;44;21000;0;PROFESIONAL;PROPIA
0;44;1451;0;PROFESIONAL;FAMILIAR
0;44;19100;2;TECNICO;PROPIA
0;44;26242;0;PROFESIONAL;PROPIA
0;44;1600;0;TECNICO;FAMILIAR
0;44;15000;0;PROFESIONAL;PROPIA
0;44;2034;0;TECNICO;FAMILIAR
0;44;30000;0;SUPERIOR;PROPIA
0;44;1666.13;0;PROFESIONAL;FAMILIAR
0;44;2700;0;TECNICO;PROPIA
0;44;13400;0;TECNICO;FAMILIAR
0;44;4500;1;PROFESIONAL;FAMILIAR
0;44;2300;0;TECNICO;FAMILIAR
0;44;5500;0;PROFESIONAL;FAMILIAR
0;44;6000;0;PROFESIONAL;FAMILIAR
0;44;2485.21;4;PROFESIONAL;PROPIA
0;44;5300;1;PROFESIONAL;FAMILIAR
0;44;5000;1;PROFESIONAL;FAMILIAR
0;44;14900;0;PROFESIONAL;PROPIA
0;44;5889;0;PROFESIONAL;FAMILIAR
1;44;2000;2;PROFESIONAL;FAMILIAR
1;44;25000;1;PROFESIONAL;PROPIA
1;44;30000;1;PROFESIONAL;FAMILIAR
1;44;879.26;0;TECNICO;FAMILIAR
1;44;1108;1;TECNICO;PROPIA
1;44;1641.39;0;TECNICO;FAMILIAR
1;44;4000;2;PROFESIONAL;FAMILIAR
1;44;4000;2;PROFESIONAL;FAMILIAR
1;44;1500;3;TECNICO;PROPIA
1;44;1001.75;0;TECNICO;PROPIA
1;44;2800;2;PROFESIONAL;FAMILIAR
1;44;2600;0;PROFESIONAL;FAMILIAR
1;44;3555;1;TECNICO;FAMILIAR
1;44;9525;1;PROFESIONAL;PROPIA
1;44;1800;2;PROFESIONAL;FAMILIAR
1;44;4240;1;PROFESIONAL;FAMILIAR
1;44;2000;2;PROFESIONAL;PROPIA
1;44;16450;0;TECNICO;PROPIA
1;44;2800;1;PROFESIONAL;PROPIA
1;44;2073.39;2;PROFESIONAL;PROPIA
1;44;9148;0;SUPERIOR;PROPIA
1;44;1600;0;TECNICO;PROPIA
1;44;1353.34;0;PROFESIONAL;PROPIA
1;44;7201.11;1;PROFESIONAL;PROPIA
1;44;8000;1;PROFESIONAL;FAMILIAR
1;44;7500;0;SUPERIOR;FAMILIAR
1;44;15000;0;PROFESIONAL;PROPIA
